30536,0
30540,0
30544,8
30560,16
30576,24
30592,1
30596,1
30600,1
30608,9
30624,17
30640,25
30656,2
30660,2
30664,2
30672,10
30688,18
30704,26
30720,4
30724,4
30728,4
30736,12
30752,20
30768,28
30784,5
30788,5
30792,5
30796,5
30800,13
30816,21
30832,29
30848,6
30852,6
30856,6
30864,14
30880,22
30896,30
30912,7
30916,7
30920,7
30928,15
30944,23
30960,31
30976,0
30980,0
30984,0
30992,8
31008,16
31024,24
31040,1
31044,1
31048,1
31052,1
31056,9
31072,17
31088,25
31104,2
31108,2
31112,2
31120,10
31136,18
31152,26
31168,3
31172,3
31176,3
31184,11
31200,19
31216,27
31232,5
31236,5
31240,5
31248,13
31264,21
31280,29
31296,6
31300,6
31304,6
31308,6
31312,14
31328,22
31344,30
31360,7
31364,7
31368,7
31376,15
31392,23
31408,31
31424,0
31428,0
31432,0
31436,0
31440,8
31444,8
31448,8
31452,8
31456,16
31472,24
31488,1
31504,9
31520,17
31536,25
31552,2
31568,10
31584,18
31600,26
31616,3
31632,11
31648,19
31664,27
31680,4
31696,12
31712,20
31728,28
31744,6
31760,14
31776,22
31792,30
31808,7
31812,7
31816,7
31824,15
31840,23
31856,31
31872,0
31876,0
31880,0
31888,8
31904,16
31920,24
31936,1
31940,1
31944,1
31948,1
31952,9
31968,17
31984,25
32000,2
32004,2
32008,2
32012,2
32016,10
32020,10
32024,10
32028,10
32032,18
32036,18
32040,18
32044,18
32048,26
32052,26
32056,26
32060,26
32064,3
32068,3
32072,3
32076,3
32080,11
32084,11
32088,11
32092,11
32096,19
32100,19
32104,19
32108,19
32112,27
32116,27
32120,27
32124,27
32128,4
32144,12
32160,20
32176,28
32192,5
32208,13
32224,21
32240,29
32256,7
32272,15
32288,23
32304,31
32320,0
32336,8
32352,16
32368,24
32384,1
32400,9
32416,17
32432,25
32448,2
32464,10
32480,18
32496,26
32512,3
32528,11
32544,19
32560,27
32576,4
32592,12
32608,20
32624,28
32640,5
32656,13
32672,21
32688,29
32704,6
32720,14
32736,22
32752,30
32768,0
32784,8
32800,16
32816,24
32832,1
32836,1
32848,9
